,canon_smi,pX,source,is_train
193,CC(c1ccccc1)N(C)C(=O)c1cn(C)c(=O)c2[nH]ccc12,4.795880017344075,reaxys,True
194,CC(c1ccccc1)N1CCC(N(C)C(=O)c2cn(C)c(=O)c3[nH]ccc23)CC1,4.956820084662626,reaxys,True
195,CC(c1ccccc1)n1cc(-c2cccc3c2N[C@H](C)CC(=O)N3)cn1,4.795880017344075,reaxys,True
196,CC(c1ccccc1)n1nc(-c2ccc(O)cc2)ccc1=O,4.522878745280337,reaxys,True
197,CC1(C)CC(=O)Nc2ccccc2N1,3.6989700043360183,reaxys,True
198,CC1(C)CON(Cc2ccc(N3C(=O)c4cccnc4C3=O)cc2Cl)C1=O,4.895854449445992,reaxys,True
199,CC1(C)Oc2cc(NS(=O)(=O)C3CCCCC3)ccc2NC1=O,5.412289034981089,reaxys,True
200,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2NC1=O,5.319664486585436,reaxys,True
201,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3)cnc2NC1=O,4.301029995663981,reaxys,True
202,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3F)cnc2NC1=O,4.396855627379818,reaxys,True
203,CC1(C)Oc2cc(NS(=O)(=O)c3cccc(Cl)c3F)ccc2NC1=O,4.301029995663981,reaxys,True
204,CC1(C)Oc2cc(NS(=O)(=O)c3ccccc3)ccc2NC1=O,5.476253533188435,reaxys,True
205,CC1(C)Oc2cc(NS(=O)(=O)c3ccccc3Br)ccc2NC1=O,4.301029995663981,reaxys,True
206,CC1(C)Oc2cc(NS(=O)(=O)c3cccs3)ccc2NC1=O,5.184422251675732,reaxys,True
207,CC1(C)Oc2cc(NS(=O)(=O)c3cccs3)cnc2NC1=O,4.594653639824291,reaxys,True
208,CC1=C(C)C2C(c3ccc(Cl)cc3)=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n3C2S1,5.040005161671584,reaxys,True
209,CC1=NCC(C)=C1C1CCCC(c2c[nH]c3nc(N4CCNCC4)ncc23)C1.O=C(O)C(F)(F)F,5.391473966422806,reaxys,True
210,CC1C(=O)N(C)Cc2c(-c3c(F)ccc4cc(-c5ccn(C)n5)ncc34)nc(C3CCOCC3)n21,4.6020599913279625,reaxys,True
211,CC1C(=O)N(C)Cc2c(-c3cc4c(-c5cnn(C)c5)nn(C)c4cc3F)nc(C3=CCOCC3)n21,5.4770344045080135,reaxys,True
212,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C#N)cc34)nc(C3CC3)n21,4.6020599913279625,reaxys,True
213,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCN(CC(F)F)CC3)n21,5.424119684319354,reaxys,True
214,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCN(CCF)CC3)n21,5.016509028184833,reaxys,True
215,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCN(CCO)CC3)n21,4.93218548883816,reaxys,True
216,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCN(S(C)(=O)=O)CC3)n21,5.491335636947057,reaxys,True
217,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCNCC3)n21,4.922595753601902,reaxys,True
218,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CN(CC(F)(F)F)C3)n21,5.210630846408519,reaxys,True
219,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CN(CC(F)F)C3)n21,5.362610349870788,reaxys,True
220,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CN(CCF)C3)n21,4.935092972840364,reaxys,True
221,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CN(CCO)C3)n21,5.028445846553939,reaxys,True
222,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CN(S(C)(=O)=O)C3)n21,5.066968504897595,reaxys,True
223,CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CNC3)n21.O=C(O)C(F)(F)F,4.757259855394373,reaxys,True
224,CC1C(=O)Nc2ccccc2N1C(=O)c1cccc(-c2ccccc2)c1,4.914283049528496,reaxys,True
225,CC1CC(=O)Nc2ccccc2C1,4.221848749616356,reaxys,True
226,CC1CC(=O)Nc2ccccc2N1,3.657577319177794,reaxys,True
227,CC1CC(=O)Nc2ccccc2O1,4.096910013008056,reaxys,True
228,CC1CC(=O)Nc2ccccc2S1,4.366531544420414,reaxys,True
229,CC1CCc2c(sc3nc(-c4cc(F)c(F)c(F)c4)[nH]c(=O)c23)C1,5.0,reaxys,True
230,CC1CCc2c(sc3nc(-c4ccc(Br)cc4)[nH]c(=O)c23)C1,5.0,reaxys,True
231,CC1CCc2c(sc3nc(-c4ccc(C(F)(F)F)cc4)[nH]c(=O)c23)C1,5.0,reaxys,True
232,CC1CCc2c(sc3nc(-c4ccc(O)cc4)[nH]c(=O)c23)C1,5.3655227298392685,reaxys,True
233,CC1CCc2c(sc3nc(-c4cccc(O)c4)[nH]c(=O)c23)C1,5.0,reaxys,True
234,CC1CCc2c(sc3nc(-c4ccccc4)[nH]c(=O)c23)C1,5.0,reaxys,True
235,CC1CCc2c(sc3nc(Cc4ccc(-c5ccccc5)cc4)[nH]c(=O)c23)C1,5.0,reaxys,True
236,CC1CCc2c(sc3nc(Cc4ccccc4)[nH]c(=O)c23)C1,5.0,reaxys,True
237,CC1CNCC(C)C1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,5.0,reaxys,True
238,CC1CNCCC1Nc1nc(Nc2ccc3c(c2)N(S(=O)(=O)C(C)(C)C)CC3)c2ccsc2n1,5.236572006437063,reaxys,True
239,CC1CNc2ccccc2NC1=O,3.6989700043360183,reaxys,True
240,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N(C)CCCN4c5ccccc5CCc5ccccc54)cn1c23,4.015595143043571,reaxys,True
241,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCC(=O)N(C)CCCN4c5ccccc5CCc5ccccc54)cn1c23,4.246747483797564,reaxys,True
242,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.7202082620558543,reaxys,True
243,CC1Oc2cc(NS(=O)(=O)c3ccccc3)ccc2NC1=O,5.267606240177032,reaxys,True
244,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,4.97469413473523,reaxys,True
245,CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1,4.823908740944319,reaxys,True
246,CCC(=O)N1CCc2[nH]nc(Nc3cccc(C)c3)c2C1,4.698970004336019,reaxys,True
247,CCC(=O)NCc1cccc(Nc2nc3ccccc3n3c(C)nnc23)c1,5.119186407719209,reaxys,True
248,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,4.468521082957745,reaxys,True
249,CCC(C)(C)C(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,4.455931955649724,reaxys,True
250,CCC(C)N1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(C(=O)N4CCC(N5CCN(C)CC5)CC4)cc3OC)nc21,5.0,reaxys,True
251,CCC(C)c1cc(C)cc(Oc2cccc(-c3c(C)nnn3C3CCNCC3)n2)c1,5.133712660915805,reaxys,True
252,CCC(c1ccccc1)n1cc(-c2c(C)noc2C)ccc1=O,4.522878745280337,reaxys,True
253,CCC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)nc(C3CCOCC3)n21,4.6020599913279625,reaxys,True
254,CCC1Cc2cc(OC)c(OC)cc2C(c2ccc(N3CCCCC3=O)cc2)=NN1C(=O)NC,5.202040356262804,reaxys,True
255,CCC1Cc2cc(OC)c(OC)cc2C(c2ccc(N3CCOCC3=O)cc2)=NN1C(=O)NC,5.057495893831919,reaxys,True
256,CCC1Oc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2NC1=O,5.346787486224656,reaxys,True
257,CCCC(=O)N1CCc2[nH]nc(Nc3cccc(C)c3)c2C1,4.698970004336019,reaxys,True
258,CCCCCC(=O)N1CCN(c2ccc(-c3nc4cc(OC)cc(OC)c4c(=O)[nH]3)cc2)CC1,4.301029995663981,reaxys,True
259,CCCCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,4.522878745280337,reaxys,True
260,CCCCCOc1ccccc1C(=O)Nc1ncnc2nc[nH]c12,5.1487416512809245,reaxys,True
261,CCCCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O,5.346787486224656,reaxys,True
262,CCCCN1C(=O)c2ccccc2NC(=O)C1c1ccc(-c2c(C)noc2C)c(OC)c1,4.886056647693163,reaxys,True
263,CCCCN1CCN(c2ccc(-c3nc4cc(OC)cc(OC)c4c(=O)[nH]3)cc2)CC1,4.301029995663981,reaxys,True
264,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,4.522878745280337,reaxys,True
265,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2C,5.0851281824599495,reaxys,True
266,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC(C)C,4.522878745280337,reaxys,True
267,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CCC,4.675100502947687,reaxys,True
268,CCCCNS(=O)(=O)c1ccc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3CC)[nH]c2c1,5.050609993355088,reaxys,True
269,CCCCOc1ccc(NS(=O)(=O)CC)cc1-c1ccc2oc(=O)cc(OC)c2c1,4.906960965934832,reaxys,True
270,CCCCS(=O)(=O)Nc1ccc2c(c1)OC(C)(C)C(=O)N2,4.9255492810454085,reaxys,True
271,CCCCS(=O)(=O)Nc1ccc2oc(=O)ccc2c1,4.522300071667869,reaxys,True
272,CCCCS(=O)(=O)Nc1cnc2c(c1)OC(C)(C)C(=O)N2,4.301029995663981,reaxys,True
273,CCCCc1c(C)nc2nc(CSc3nc4c(c(=O)[nH]c(=O)n4CCCC)n3CC)nn2c1C,4.267606240177032,reaxys,True
274,CCCCc1c(C)nc2nc(CSc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3CC)nn2c1C,4.224753740259764,reaxys,True
275,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4CCCC)n3CC)nn2c1C,5.301029995663981,reaxys,True
276,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(CNS(=O)(=O)c5ccc6c(c5)CCCC(=O)N6)cc4)n3CC)nn2c1C,4.763324041835169,reaxys,True
277,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3C)nn2c1C,4.0,reaxys,True
278,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3CC)nn2c1C,4.690369832574102,reaxys,True
279,CCCCc1c(C)nc2nc(Sc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3CC)nn2c1C,4.329754146925876,reaxys,True
280,CCCCc1cc(CCCC)cc(Oc2cccc(-c3c(C)nnn3C3CCNCC3)n2)c1.O=C(O)C(F)(F)F,4.557520230935552,reaxys,True
281,CCCCc1ccc(Nc2ncc3c(n2)N(C2CCCC2)Cc2nnc(C)n2-3)cc1,4.522878745280337,reaxys,True
282,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc(-n3[nH]c(C(=O)O)cc3=O)nn1)n2CC,4.476253533188435,reaxys,True
283,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc(-n3ncc(C(=O)O)c3CC)nn1)n2CC,4.6595558851598815,reaxys,True
284,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc(C3CNCC3C(=O)O)cc1)n2CC,4.935542010773082,reaxys,True
285,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc(Nc3nc4ccccc4c(=O)[nH]3)cc1)n2CC,4.480959961351656,reaxys,True
286,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc3c(=O)c(-c4ccccc4)coc3c1)n2CC,4.453457336521869,reaxys,True
287,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1ccc3c(=O)c(Oc4ccccc4)coc3c1)n2CC,4.521433504406157,reaxys,True
288,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1cccc(C(=O)NCc3ccccc3)c1)n2CC,4.519993057042849,reaxys,True
289,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1cn3cc(C(=O)O)ccc3n1)n2CC,4.454692883534176,reaxys,True
290,CCCCn1c(=O)[nH]c(=O)c2c1nc(COc1nc3ccc(C(=O)O)cc3[nH]1)n2CC,4.343901797987169,reaxys,True
291,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1n[nH]c(N)n1)n2CC,4.175576145813553,reaxys,True
292,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc(O)c3c(C)cc(C)nc3n1)n2CC,5.356547323513812,reaxys,True
293,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3cc(C(=O)OC)ccc3o1)n2CC,4.31695296176115,reaxys,True
294,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3cc(C(=O)OCC)ccc3n1CC)n2CC,5.1938200260161125,reaxys,True
295,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3cc(S(=O)(=O)CC)ccc3o1)n2CC,4.779891911959945,reaxys,True
296,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3cc(S(=O)(=O)N4CCOCC4)ccc3[nH]1)n2CC,4.417936637088292,reaxys,True
297,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3ccc(C(=O)O)cc3o1)n2CC,4.716698771296451,reaxys,True
298,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3ccc([N+](=O)[O-])cc3[nH]1)n2CC,4.481486060122113,reaxys,True
299,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3nc(C)c(CC(=O)O)c(C)n3n1)n2CC,4.351639989019068,reaxys,True
300,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3nc(C)c(CCC(=O)O)c(C)n3n1)n2CC,5.070581074285707,reaxys,True
301,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3nc(C)cc(C)n3n1)n2CC,4.157390760389438,reaxys,True
302,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3nc(C)ccc3o1)n2CC,5.1487416512809245,reaxys,True
303,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nc3nc(CC)cc(CC)n3n1)n2CC,4.33161408331,reaxys,True
304,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nnc(-c3ccccc3)c(-c3ccccc3)n1)n2CC,4.696803942579511,reaxys,True
305,CCCCn1c(=O)[nH]c(=O)c2c1nc(S)n2CC,4.454692883534176,reaxys,True
306,CCCCn1c(=O)[nH]c(=O)c2c1ncn2CC,4.988785814407256,reaxys,True
307,CCCCn1c(N)nc(=O)c2c1ncn2CC,4.97061622231479,reaxys,True
308,CCCCn1c(NC(=O)OC(C)(C)C)nc(=O)c2c1ncn2CC,4.747146969020107,reaxys,True
309,CCCN(N)C(=O)c1ccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2C)cc1,5.143044822935522,reaxys,True
310,CCCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCC4)ccc1c23,5.283162276700476,reaxys,True
311,CCCNC(=O)C1=C(C)Nc2c(c(=O)[nH]c(=O)n2CC)C1c1ccc(C)cc1,3.9507819773298185,reaxys,True
312,CCCNC(=O)OCCOc1c(C)cc(-c2nc3cc(OC)cc(OC)c3c(=O)[nH]2)cc1C,4.301029995663981,reaxys,True
313,CCCNC(=O)c1cccc(Nc2nn(CC3CC3)c3c2CN(C(C)=O)CC3)c1,5.236572006437063,reaxys,True
314,CCCNNC(=O)c1ccc(Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C)cc1,5.275724130399211,reaxys,True
315,CCCNNC(=O)c1ccc(Nc2ncc(C)c(Nc3cccc(S(=O)(=O)NC(C)(C)C)c3)n2)cc1,5.49325892365605,reaxys,True
316,CCCNNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3cccc(S(=O)(=O)NC(C)(C)C)c3)n2)cc1,5.01343607320015,reaxys,True
317,CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2C,5.019088062223156,reaxys,True
318,CCCOC(=O)C1=C(C)Nc2c(c(=O)[nH]c(=O)n2CC)C1c1ccc(C)cc1,5.259637310505756,reaxys,True
319,CCCOc1cc(OCCCCN(C)C)cc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)c1.Cl,3.088522782893897,reaxys,True
320,CCCOc1cccc(CNc2cc3c(C)noc3cc2C)c1,4.732828271596986,reaxys,True
321,CCCOc1ccccc1C(=O)Nc1ncnc2nc[nH]c12,4.698970004336019,reaxys,True
322,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,4.301029995663981,reaxys,True
323,CCCS(=O)(=O)NCc1ccc(Cn2c(=O)[nH]c(=O)c3c2ncn3CC)cc1,5.443697499232713,reaxys,True
324,CCCS(=O)(=O)Nc1ccc2c(c1)OC(C)(C)C(=O)N2,4.920456992597094,reaxys,True
325,CCCS(=O)(=O)Nc1ccc2oc(=O)ccc2c1,4.414200990986999,reaxys,True
326,CCC[C@@H](N)C(=O)NCc1ccc(Cn2c(=O)[nH]c(=O)c3c2ncn3CC)cc1.O=C(O)C(F)(F)F,4.494850021680094,reaxys,True
327,CCC[C@H](C)C(=O)NCc1ccc(Cn2c(=O)[nH]c(=O)c3c2ncn3CC)cc1.O=C(O)C(F)(F)F,4.301029995663981,reaxys,True
328,CCCc1cc(CCC)cc(Oc2cccc(-c3c(C)nnn3C3CCNCC3)n2)c1.O=C(O)C(F)(F)F,4.841637507904751,reaxys,True
329,CCCc1cc2c(=O)[nH]c(-c3ccc(O)cc3)nc2s1,5.066006836168758,reaxys,True
330,CCCc1cc2c(=O)[nH]c(-c3cccc(-c4ccccc4)c3)nc2s1,5.0,reaxys,True
331,CCCc1cc2c(=O)[nH]c(-c3cccc(Br)c3)nc2s1,5.0,reaxys,True
332,CCCc1cc2c(=O)[nH]c(-c3cccc(OC)c3)nc2s1,5.0,reaxys,True
333,CCCn1cc(C(=O)NCc2ccc(Cn3c(=O)[nH]c(=O)c4c3ncn4CC)cc2)cn1,5.346787486224656,reaxys,True
334,CCCn1cc(C(=O)OC)c2ccccc2c1=O,3.6989700043360183,reaxys,True
335,CCCn1nc(Nc2cccc(C)c2)c2c1CCN(C(C)=O)C2,4.853871964321762,reaxys,True
336,CCCn1nnc(NC(=O)COc2ccc(Cl)cc2C)n1,4.63714069704132,reaxys,True
337,CCN(C(C)=O)C1CCN(c2ccc(-c3nc4cc(OC)cc(OC)c4c(=O)[nH]3)cc2)CC1,4.301029995663981,reaxys,True
338,CCN(C)C(=O)Oc1ccccc1C(=O)CN1CCN(Cc2ccccc2)CC1,5.214670164989233,reaxys,True
339,CCN(CC)C(=S)Sc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,4.571865205971212,reaxys,True
340,CCN(CC)S(=O)(=O)c1ccc(C2CC(=O)N(C)C2)c(-c2ccccc2)c1,5.494850021680094,reaxys,True
341,CCN(CC)S(=O)(=O)c1ccc(C2CC(=O)N(C)C2)c(CCCc2ccccc2)c1,5.301029995663981,reaxys,True
342,CCN(CC)S(=O)(=O)c1ccc(C2CC(=O)N(C)C2)c(CCc2ccccc2)c1,5.346787486224656,reaxys,True
343,CCN(CC)c1c(-c2ccc(OC)cc2OC)c1=O,5.306340687657168,reaxys,True
344,CCN(CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C[C@@H](C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,5.156144577376839,reaxys,True
345,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,4.522878745280337,reaxys,True
346,CCN1C(=O)[C@@H](CC2CC2)Oc2cc(-c3c(C)noc3C)ccc21,5.495043080121377,reaxys,True
347,CCN1C(=O)c2cc(N3CCN(C)CC3)nc3c(NS(=O)(=O)c4cc(F)ccc4OC)ccc1c23,5.029260185207142,reaxys,True
348,CCN1C(=O)c2cc(N3CCN(C)CC3)nc3c(NS(=O)(=O)c4ccc(F)cc4)ccc1c23,4.944717770056981,reaxys,True
349,CCN1C(=O)c2cc(N3CCN(C)CC3)nc3c(NS(=O)(=O)c4ccc(F)cc4F)ccc1c23,5.005144975305109,reaxys,True
350,CCN1C(=O)c2cc(N3CCN(C)CC3)nc3c(NS(=O)(=O)c4ccccc4)ccc1c23,5.103238209147095,reaxys,True
351,CCN1C(=O)c2cc(N3CCOCC3)nc3c(NS(=O)(=O)c4cc(F)ccc4OC)ccc1c23,5.162058372061445,reaxys,True
352,CCN1C(=O)c2cc(N3CCOCC3)nc3c(NS(=O)(=O)c4ccc(F)cc4)ccc1c23,4.884220352710058,reaxys,True
353,CCN1C(=O)c2cc(N3CCOCC3)nc3c(NS(=O)(=O)c4ccc(F)cc4F)ccc1c23,4.499086215448322,reaxys,True
354,CCN1C(=O)c2cc(N3CCOCC3)nc3c(NS(=O)(=O)c4ccccc4)ccc1c23,5.1266517705417725,reaxys,True
355,CCN1C(=O)c2cccc3c(NS(=O)(=O)CC)ccc1c23,5.369572124974976,reaxys,True
356,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(C)cc4)ccc1c23,5.248720896016658,reaxys,True
357,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(Cl)cc4)ccc1c23,5.317854923626168,reaxys,True
358,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(F)cc4)ccc1c23,5.309803919971486,reaxys,True
359,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4cccc(F)c4)ccc1c23,5.276544327964814,reaxys,True
360,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccccc4F)ccc1c23,5.367542707815276,reaxys,True
361,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4c(Cl)cccc4Cl)ccc1c23,5.254925208417943,reaxys,True
362,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Cl)cc(Cl)c4)ccc1c23,4.522878745280337,reaxys,True
363,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(OC)ccc4OC)ccc1c23,5.412289034981089,reaxys,True
364,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(C(=O)O)c4)ccc1c23,5.454692883534176,reaxys,True
365,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,5.272491691008457,reaxys,True
366,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC[C@@H]4CO)ccc1c23,5.228893624111569,reaxys,True
367,CCN1C(=O)c2cccc3c(S(=O)(=O)NC)ccc1c23,4.522878745280337,reaxys,True
368,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCN(C(=O)OC(C)(C)C)C4)ccc1c23,5.3872161432802645,reaxys,True
369,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCN(C(C)=O)CC4)ccc1c23,5.122053048370812,reaxys,True
370,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCNC4)ccc1c23,4.522878745280337,reaxys,True
371,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CN(C(=O)OC(C)(C)C)C4)ccc1c23,5.315154638355588,reaxys,True
372,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4(C)CC(C)=NO4)ccc1c23,5.229147988357856,reaxys,True
373,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4CCN(C(C)=O)CC4)ccc1c23,5.497572880015567,reaxys,True
374,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCC4CCCCC4)ccc1c23,4.522878745280337,reaxys,True
375,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCC4CCOCC4)ccc1c23,5.46344155742847,reaxys,True
376,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCCN4CCN(C)CC4)ccc1c23,5.379863945026242,reaxys,True
377,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCN4CCCCC4)ccc1c23,4.522878745280337,reaxys,True
378,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCN4CCOCC4)ccc1c23,4.522878745280337,reaxys,True
379,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCNC(C)=O)ccc1c23,4.522878745280337,reaxys,True
380,CCN1C(=O)c2cccc3c(S(=O)(=O)NCc4ccccc4F)ccc1c23,4.856985199745905,reaxys,True
381,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(C(=O)O)cc4)ccc1c23,4.522878745280337,reaxys,True
382,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(Cl)cc4)ccc1c23,5.489454989793388,reaxys,True
383,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cccc(C(=O)O)c4)ccc1c23,5.187755303199631,reaxys,True
384,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cccc(Cl)c4)ccc1c23,5.42712839779952,reaxys,True
385,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4C(C)=O)ccc1c23,4.82102305270683,reaxys,True
386,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4C)ccc1c23,5.014124642691606,reaxys,True
387,CCN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(NS(C)(=O)=O)cc3OC)ncc21,5.337242168318426,reaxys,True
388,CCN1CCCC1CNC(=O)c1cc(OC)c(OC)c(OC)c1,4.301029995663981,reaxys,True
389,CCN1CCN(Cc2ccc(-c3nc4cc(OC)cc(OC)c4c(=O)[nH]3)cc2)CC1,4.301029995663981,reaxys,True
390,CCN1CCN(Cc2ccc(S(=O)(=O)Nc3ccc4c(c3)CN(C)C(=O)N4)cc2)CC1,4.801900326452132,reaxys,True
391,CCN1CCN(c2cc(OC)cc3c2cc(C)c(=O)n3C)c2cnc(N3CCN(C(C)=O)CC3)cc21,5.301029995663981,reaxys,True
392,CCN1CCN(c2ccc(Nc3ncc4c(n3)n(C3CCCC3)c(=O)c3nnc(C)n34)c(OC)c2)CC1,4.795336919395194,reaxys,True
393,CCN1CCN(c2ccc(Nc3ncc4c(n3)n(C3CCCC3)c(=O)c3nnc(C)n34)c(OC)n2)CC1,5.375614717771857,reaxys,True
394,CCN1CCN(c2ccc(Nc3ncc4c(n3)n(C3CCCC3)c(=O)c3nncn34)c(OC)c2)CC1,5.31905368998087,reaxys,True
